region	mutated_tumours	exp_mutated_tumours	p.cohort_skew	fdr.cohort_skew
GSN	18	22.69085788561246	0.012878110784732178	0.5384915013009015
MYOM3	35	38.657786831442856	0.012881137103081853	0.5384915013009015
HIC1	3	30.09764311678033	0.012917211145677331	0.5384915013009015
RING1	13	13.29335264768706	0.01295536337720817	0.5384915013009015
MOGAT3	15	10.784032606197648	0.012971947472321343	0.5384915013009015
SERPINA1	12	11.45190371479683	0.012974546591846254	0.5384915013009015
CD7	7	8.570146274037247	0.01301857297551682	0.5387205917708684
KIF19	18	32.853271988078156	0.013043850463786715	0.5387205917708684
DENND2A	33	28.44045671064075	0.013078465803224113	0.5388327910928336
IGSF22	38	34.30463222797194	0.0131964194821613	0.5412761128639797
LAMB2	36	43.26106736620318	0.013201856411316578	0.5412761128639797
NSA2	11	8.454722442552775	0.013287352097901389	0.5425333428908279
HERC1	65	72.8997595985623	0.013321320076227399	0.5425333428908279
SERPINE1	12	12.098975891372671	0.013416173803274088	0.5425333428908279
MRPL2	10	11.631238828528112	0.013493052126016309	0.5425333428908279
PPP6R1	19	24.762277554607955	0.013494260297910017	0.5425333428908279
LDLRAD4	10	10.3664678992427	0.013529996956486816	0.5425333428908279
ADAMTSL5	9	17.649297413387373	0.013545149022940914	0.5425333428908279
ACY1	9	11.97505382897215	0.013567692490705385	0.5425333428908279
ZBTB37	13	14.85027105275625	0.013571232144923857	0.5425333428908279
TOLLIP	7	10.248125754657977	0.013606302612347125	0.5425333428908279
C20orf141	5	4.507613855588569	0.013607081724072758	0.5425333428908279
JPH2	18	28.869856577153453	0.013645299798511683	0.5425333428908279
BTNL3	14	12.796149430191718	0.013665377596377462	0.5425333428908279
ZBED4	28	33.72828998930399	0.01368216931514875	0.5425333428908279
CYP2S1	19	16.133929829693543	0.013757511893078648	0.5430495506901601
STEAP3	17	16.348564253209627	0.013759484234867898	0.5430495506901601
GALNS	15	16.554071500060328	0.013851305633037672	0.5453991952290731
MRPL10	8	8.400680530080486	0.01395846502380801	0.5476682341916538
KCNJ3	32	16.408714918039802	0.0139751105146823	0.5476682341916538
NELL2	27	20.674902187194974	0.014006196848851198	0.5476682341916538
TMED10	5	8.310185951404693	0.014064269548032249	0.5486689173333966
SLC38A10	20	32.755060125237115	0.014229068064379182	0.5538189348928414
OPN4	13	14.434951586137693	0.014281055193518445	0.5545645616756634
PAX1	19	18.77940703208443	0.01433762804768056	0.555484433443624
CRNN	13	14.216480776986947	0.014459270612770697	0.5589153299563446
GLTP	7	7.6878080059968745	0.014548459768311364	0.5610789552655607
SLC6A19	20	19.09541471333304	0.014654144806814163	0.563134558710846
HTN1	3	1.704154050648318	0.014793206550236242	0.563134558710846
MYO15A	56	69.56377573716401	0.014853456677495208	0.563134558710846
NVL	23	23.472072857259676	0.014874470201289812	0.563134558710846
H4C13	5	5.556734471864833	0.014886519165869914	0.563134558710846
SPAG7	3	8.29736755936505	0.014898099167757303	0.563134558710846
SIX5	10	26.38555862616239	0.014909013856081978	0.563134558710846
SLC25A34	6	9.880134224047822	0.014910604033069815	0.563134558710846
CCN2	8	13.157761895100023	0.014949836956963239	0.563134558710846
ZWINT	15	8.694900999947324	0.014957676352215865	0.563134558710846
CAB39L	17	9.832777085094621	0.014999498381254374	0.563134558710846
ZSCAN21	7	14.052575441630045	0.015054660202110347	0.563134558710846
INSL4	8	4.113690764869179	0.01506002649436898	0.563134558710846
RDH8	12	10.64227477390647	0.015113505624127437	0.563134558710846
RASAL1	23	26.00337486291722	0.015139064992954112	0.563134558710846
DNAJC5B	10	6.953821939791361	0.015141937073222419	0.563134558710846
SLC35D3	17	15.371701325817531	0.01517772504514095	0.563134558710846
METAP1	20	11.588766095406442	0.015201832747581443	0.563134558710846
FFAR1	8	10.360820934876141	0.015283524830512702	0.564413573959872
TCTN1	12	15.603617431884228	0.015348026736084257	0.564413573959872
WDR83OS	3	3.681765863668533	0.015393473821305114	0.564413573959872
ARHGEF18	28	40.47870065824915	0.015402363326042766	0.564413573959872
TRIM72	9	20.32543588867296	0.015403425147732712	0.564413573959872
DOLPP1	4	7.41048617781119	0.015485527291438482	0.566193781400387
SPTA1	75	50.54675426535823	0.015519732288077924	0.5662188289637414
ZNF579	4	24.607126837952116	0.015579506268859573	0.5671746118396033
MRGPRF	7	12.357942784454229	0.015727981629652818	0.5684474212908907
IGFBP7	9	10.68805427438354	0.01576431451464951	0.5684474212908907
KRT18	5	15.114298514253784	0.015817332378313106	0.5684474212908907
CACNA1H	42	57.918490790478934	0.015846756295158044	0.5684474212908907
SLC7A6	14	13.197156284605562	0.015865968409906547	0.5684474212908907
ATXN1L	20	19.213125381147385	0.01597673918709044	0.5684474212908907
ALKAL2	3	6.412687159670915	0.01598428302852424	0.5684474212908907
DBH	19	18.80658473140917	0.015988410419274433	0.5684474212908907
C1QTNF4	8	18.396392446023516	0.01603353980866279	0.5684474212908907
DLL1	26	23.478019540393163	0.016041042549481275	0.5684474212908907
CFD	3	13.181061533198893	0.016066705489037443	0.5684474212908907
CAPN15	15	35.210893341764326	0.01607323663922853	0.5684474212908907
PGR	17	29.148572571582857	0.016081508791639356	0.5684474212908907
KRTAP6-3	5	2.3414424610695215	0.01608559480091438	0.5684474212908907
RAI1	39	45.422869348886664	0.016172921426609532	0.5703402687646936
WNT5B	12	13.830091049362752	0.016273347194885622	0.5723180333159366
NCR1	15	9.477610084741537	0.016320101255519585	0.5723180333159366
RNF144B	11	8.35625763300224	0.016330647173708347	0.5723180333159366
FOXA3	5	10.76815073536854	0.01644091304237277	0.5749894474363578
PRRX1	9	9.443092325740109	0.016515261965264712	0.5752704187558495
CASKIN1	16	42.957622217307375	0.016517058554143205	0.5752704187558495
KANK1	31	32.66880550683388	0.016561535287247135	0.5755411944225627
PRKAR1B	16	14.411680545918074	0.01659297665662965	0.5755411944225627
CERCAM	13	20.251759742056585	0.01663256503420312	0.5757321486839326
CSNK2B	3	6.729499173789197	0.01688715638434331	0.5830247358198796
MS4A3	16	5.343051347449338	0.016951444569058522	0.5830247358198796
ADRB1	6	23.470929506662475	0.01696153642541575	0.5830247358198796
PRPF8	49	50.55699520859143	0.016981302985045035	0.5830247358198796
FOXI2	6	14.06406722243949	0.017103950765710172	0.5853481742774813
BOC	21	30.79675493942977	0.0171290612303623	0.5853481742774813
ADRA1A	20	14.914214496739344	0.017152933120255343	0.5853481742774813
FBRS	11	32.154772490243346	0.01718958134860499	0.5854161454448297
KLK7	12	7.425966278172726	0.017259814329537847	0.5858866431725924
ABHD17B	14	8.52522453443699	0.017272765113660375	0.5858866431725924
KCNK15	10	15.46586568783913	0.017332382442855513	0.5859075516728725
TSHZ3	56	29.928789556475344	0.017342752535900795	0.5859075516728725
SLC35G6	9	9.954506563843244	0.017429100540903873	0.5873475548391339
FAM153A	5	9.485770825157738	0.017454917862257	0.5873475548391339
EPHA5	46	26.08286745902911	0.017572178999548986	0.5883099803432325
CD93	18	19.403490582722803	0.017646230044648114	0.5883099803432325
MCFD2	3	3.8625271863751998	0.01771199671501324	0.5883099803432325
CORT	3	3.9199238959635148	0.01774719787795303	0.5883099803432325
CYFIP2	46	33.25093390445022	0.01774961358437134	0.5883099803432325
PLD2	27	26.795086493160944	0.017780652266244094	0.5883099803432325
HNRNPUL1	27	27.120677370321115	0.0177997282085572	0.5883099803432325
ANAPC2	14	27.488907540939884	0.017841141669140494	0.5883099803432325
PABPC3	28	19.911686811984488	0.017841434958388448	0.5883099803432325
KCNK9	21	14.178662756688851	0.0178665335469345	0.5883099803432325
TM2D1	4	6.531967082728592	0.017932565071624103	0.5883099803432325
HELZ2	31	61.290894115019945	0.017972526987120013	0.5883099803432325
PLEKHH3	16	28.730334972456074	0.017978285494668105	0.5883099803432325
RCN3	13	13.725521367935798	0.018077542489624548	0.5883099803432325
RINT1	17	21.119041810608373	0.0180881333238911	0.5883099803432325
NOA1	15	22.978498516595188	0.018088976645829504	0.5883099803432325
SDK2	48	51.47582399329981	0.01810102472600232	0.5883099803432325
DUSP16	23	19.278764814478407	0.018177124273662464	0.5883099803432325
SOGA1	35	47.521607195890205	0.018197449927367743	0.5883099803432325
BTBD1	7	16.132131701697023	0.018204360525002516	0.5883099803432325
CDC14A	15	16.455747521769542	0.01821490171202407	0.5883099803432325
RARG	18	14.706582924161268	0.018259194717189807	0.5886151090892561
RUBCN	30	27.043501456570073	0.018405532295359746	0.5911682753523549
TSC2	31	45.27300794694058	0.018443551924954314	0.5911682753523549
BCL9	37	33.14341411603331	0.01845309037363138	0.5911682753523549
CHST5	19	18.390006461700118	0.018478383222001148	0.5911682753523549
INTS5	26	27.635598935370872	0.01860887914797718	0.5922882639721384
IHH	8	16.0245193570672	0.018626038708258633	0.5922882639721384
PKD2L1	27	20.76813375176558	0.018646154317121313	0.5922882639721384
RNF25	9	14.207364959357122	0.018680928819994138	0.5922882639721384
FHDC1	29	30.88904522627607	0.01874703449732723	0.5922882639721384
RNF112	12	18.979404734489062	0.01874704926281285	0.5922882639721384
CHRM4	23	16.064973841664568	0.01875883383998899	0.5922882639721384
HRNR	45	58.928334658824284	0.019048262925571623	0.5993187906384677
NECTIN1	19	17.48938411464047	0.019120349597848432	0.5993187906384677
PCSK2	17	19.563109171772695	0.01915088233917291	0.5993187906384677
AGO2	28	26.892666212923547	0.01915099124379223	0.5993187906384677
SPATA46	8	7.7152956899681024	0.01915890048216745	0.5993187906384677
FOXS1	11	10.949213468954744	0.019209134789191194	0.5997794914214745
CYP4F2	30	15.582377191150352	0.01944461951257946	0.6048793745511526
SRRM4	32	23.045800996529934	0.01955741035706096	0.6048793745511526
C11orf24	12	12.422519867138526	0.01958793269371591	0.6048793745511526
HMGB2	9	7.5984396880006795	0.019599189793853427	0.6048793745511526
OR52N2	13	7.916705057678785	0.019675121336318553	0.6048793745511526
GPT	10	18.49675622432946	0.01975255016621871	0.6048793745511526
CD5L	15	10.480985487847795	0.019785364684235744	0.6048793745511526
CGB7	5	5.852679179396641	0.01980043733077575	0.6048793745511526
PLEKHA6	33	30.84693562861168	0.019806959327042174	0.6048793745511526
ECE1	21	23.250247491168967	0.01984679099851533	0.6048793745511526
TECPR1	29	33.55081006292773	0.019879556948677865	0.6048793745511526
PDGFRB	30	31.24301691220233	0.019885710883493436	0.6048793745511526
FERD3L	13	7.511708826355083	0.019895301445787505	0.6048793745511526
C1RL	11	13.853667109070326	0.01989570942714978	0.6048793745511526
TRPM5	23	34.01882182659976	0.019909598167797825	0.6048793745511526
CPB1	17	12.92884335570946	0.020030644165777173	0.6065436901053239
AP4M1	17	15.437861307628149	0.020036193409825407	0.6065436901053239
ZNRD2	7	8.261220000894264	0.02013720343076751	0.6085109845304558
PKHD1	68	63.46977074280524	0.02024864126794719	0.6107858005324356
OR11L1	9	8.513950584121133	0.020396541488878574	0.6135106222180989
IMP4	12	12.541004611601199	0.02041161317112074	0.6135106222180989
FAM78B	8	8.520526967689385	0.02044959164080012	0.6135603943097613
E2F4	7	12.272704198531333	0.020538027069487912	0.6151211937194855
OR2M7	20	8.298421728723762	0.020686877015513284	0.6154954006957387
PCDHA8	51	31.261899919991375	0.02070568211815416	0.6154954006957387
CELSR1	48	67.29299305103989	0.020717413237568736	0.6154954006957387
KRTCAP2	4	4.3180848608099405	0.020719663992412176	0.6154954006957387
KLLN	5	7.751573315812678	0.0207327067840324	0.6154954006957387
ZSCAN10	25	27.905592010777347	0.020783634312579582	0.6157327257771287
KLF1	4	16.076834115027445	0.02083329424040971	0.6157327257771287
XKR6	16	22.896216748434203	0.020929576101201133	0.6157327257771287
MLX	13	7.614193251107917	0.020971649717785788	0.6157327257771287
LFNG	4	17.085382940402628	0.021009311928932038	0.6157327257771287
LRRC55	9	8.837378168950272	0.02105106819807195	0.6157327257771287
GZMM	4	8.718940569809357	0.02108863197813665	0.6157327257771287
GRM6	34	30.12844003555476	0.021118283023317787	0.6157327257771287
DLGAP2	33	34.97919548467062	0.021146621035432942	0.6157327257771287
TSN	9	8.368210647002488	0.021187966455891657	0.6157327257771287
BCAS4	6	6.787107414503926	0.021210034298851918	0.6157327257771287
AXIN2	25	25.71828481580679	0.021211338671801166	0.6157327257771287
TNS1	42	42.4933600867858	0.021214565853794037	0.6157327257771287
CD59	5	3.640837727901255	0.02129257564533214	0.6169368572915103
CABP2	11	8.907214114360166	0.021563787440673464	0.6226730887269627
BMP7	30	16.42612992841658	0.021564276397423227	0.6226730887269627
DICER1	58	41.603843716483105	0.021608106979411575	0.622873964328021
AOC3	21	21.488444121554714	0.021655848287905587	0.6231866938318589
WDR24	21	28.100242715135842	0.02174389649369639	0.6246562917882984
GDF11	9	16.08957987271583	0.02187215841801404	0.6250908521431673
OR3A2	13	8.57295307688964	0.021878666978816637	0.6250908521431673
TCERG1	35	30.92598338584224	0.021881187823873122	0.6250908521431673
MYO15B	32	64.78140625285103	0.021907043835469753	0.6250908521431673
MISP	25	22.02238712119926	0.021968116603124043	0.6253580891200775
ZNF366	29	22.461494812666768	0.022003307579078306	0.6253580891200775
PGGHG	24	22.103057631351682	0.022027472355342536	0.6253580891200775
KRT85	19	18.094829508214126	0.022149018346300908	0.6271173795664361
ZFYVE21	5	9.678997907945256	0.02216369142796367	0.6271173795664361
ADIG	4	2.2583494617333746	0.022234596390178097	0.6280715756235592
ALKBH4	10	12.059687711134805	0.022278384638801454	0.6282556454348512
GOLGA2	26	29.470501920278092	0.02232040061596082	0.6282556454348512
NCEH1	12	11.094249422977555	0.022440457805010805	0.6282556454348512
WNT8A	9	10.223579032877375	0.022441301312171053	0.6282556454348512
TRAT1	12	5.367817755351994	0.02244199202442036	0.6282556454348512
LAMA5	42	71.41702343796916	0.022464267691371664	0.6282556454348512
MIOX	8	9.168426614256386	0.022523794971800903	0.6288792473779518
EDN2	3	6.88141907456129	0.022648595962433654	0.6308636855108434
SUCLG2	14	12.323285752037854	0.022669562935418063	0.6308636855108434
SF1	19	18.77570835352122	0.0227670044816143	0.6325332889859026
XKR7	16	21.965606112485414	0.022853773579450978	0.6339013847357733
ZMYND19	3	7.843240499594232	0.022926470384136987	0.6343493374249768
ITGAX	28	29.279339019295325	0.022969042237752754	0.6343493374249768
GRIK3	39	27.948575482938672	0.022982583146109743	0.6343493374249768
LEMD2	10	20.81862754766668	0.02306975244829523	0.6357165715442138
LRRC4B	21	26.163286686919385	0.023154216084046983	0.6370049154588301
DDX49	14	16.714868732864115	0.023254691334537527	0.638311328697029
SOCS4	13	13.239613557542613	0.023287042613969834	0.638311328697029
JAG2	17	37.94446276233686	0.02336502281563704	0.638311328697029
LCE2A	6	2.9916994657645346	0.023454711428436432	0.638311328697029
IRX3	9	21.879162811331057	0.023503557513985432	0.638311328697029
PAM16	9	4.617567148143939	0.02353170197447561	0.638311328697029
TMEM204	12	8.532506944691159	0.02357250720873932	0.638311328697029
MTSS2	15	25.82932683351863	0.023635922084395664	0.638311328697029
HSPG2	59	75.51875085813921	0.023691873437553152	0.638311328697029
PLXNB1	36	47.561298826245725	0.023714082704897072	0.638311328697029
GOLGA6L2	21	29.27971200332386	0.023738899716707663	0.638311328697029
FAM83E	10	17.787033676226603	0.023785940318311372	0.638311328697029
ARC	6	16.950753959984578	0.023792954980825967	0.638311328697029
KSR1	32	28.638990735519922	0.02381098019145535	0.638311328697029
SYTL1	16	21.027465098540056	0.023818360511805886	0.638311328697029
COL4A4	47	35.29848316393513	0.023828746218371277	0.638311328697029
TSLP	4	5.450879630228511	0.0238440947435369	0.638311328697029
ALPI	17	17.84178121635047	0.023907539826796515	0.6389970929655803
WDR1	18	18.77525150231566	0.02399944117393634	0.6400052673995953
CRK	7	10.943609624188156	0.024034989789167148	0.6400052673995953
ARHGEF16	13	23.426583642701075	0.02405892403497176	0.6400052673995953
KANSL3	22	22.92054927497123	0.024155149949758356	0.6408296058473679
TNFRSF21	11	18.91936504497409	0.02417721148768044	0.6408296058473679
CACNA1G	44	53.01780436079518	0.024205918454165434	0.6408296058473679
FUT4	15	23.226426872433763	0.024243076450299054	0.6408296058473679
PATZ1	18	21.874666709539824	0.024279596716926085	0.6408296058473679
ABHD15	6	19.292000737651932	0.02433018894092344	0.6411631070048031
RALGAPB	37	33.78771093759307	0.024441100884430626	0.6422738177048614
STX2	14	10.112394482677972	0.02444838176558287	0.6422738177048614
TMEM161A	18	15.787029846374294	0.024486986858514026	0.6422891025062406
OR6C70	9	7.894000976723352	0.024619699315861884	0.6447689315403704
SOX10	9	16.79453412838821	0.024820948032826983	0.6486055825934891
RABEP2	19	20.562953205198447	0.024847826812250763	0.6486055825934891
HS6ST3	13	17.011183042395775	0.024919293895495267	0.6486055825934891
INPPL1	41	33.77013859766345	0.024931717271463302	0.6486055825934891
SEC14L4	10	12.834571088396238	0.024962018990434112	0.6486055825934891
E2F1	19	16.723531827315284	0.025019585388163092	0.6486055825934891
DUSP10	12	14.0361594630452	0.025078018231127645	0.6486055825934891
HINT3	4	5.8674578597274945	0.02510983746605912	0.6486055825934891
NCF4	17	12.422969166188434	0.025111771904815408	0.6486055825934891
FOXD4	22	18.260396701197276	0.025270056328702314	0.6516973916098313
PYDC1	4	4.960713448583631	0.02531637851342829	0.6518349229512669
NADSYN1	21	22.58914139925512	0.025400586429618503	0.6518349229512669
DISP3	37	38.36288408171248	0.025417260881888885	0.6518349229512669
TUB	23	16.275843900325256	0.025434536570666647	0.6518349229512669
ANKIB1	32	27.782230599746615	0.025538890603911922	0.6518349229512669
PPP1R27	6	6.3938406417857605	0.025548978675548725	0.6518349229512669
IFFO2	12	21.739316038514463	0.025551331526664653	0.6518349229512669
PHB1	14	9.596595038201746	0.025645451457914543	0.6518349229512669
DUSP14	5	6.839122261823524	0.025651634503395786	0.6518349229512669
SLC1A6	19	17.585074383262224	0.02567237493089682	0.6518349229512669
ALOX15B	22	18.78842412883103	0.025725817048617573	0.6518349229512669
